-0.066867188	0.16332853	0.15836793	0.15827844	0.52502400	0.31894585	-0.31236154	-0.072706334	0.14361005	0.31790802	0.28731230	-0.19656351	0.32374549	0.32835567	0.23052536	-0.013365222	-0.27965686	-0.21847816	0.080263145	-0.097074427	-0.21140870	-0.11063705	-0.14444458	0.13177754	0.040543281	-0.16123185	-0.018408434	0.20900875	0.20509443	-0.30091262	-0.22770405	0.047981378	-0.23078634	-0.25507352	0.18946220	-0.31469056	0.13305280	0.30639705	0.085143998	-0.27845880	-0.12374260	-0.17298974	0.17097521	-0.094290830	-0.18411224	-0.27673945	-0.095966339	-0.070892200	-0.26774392	-0.20100567	-0.043747973	-0.22189787	0.036068615	-0.094884433	0.032441515	0.23845339	-0.082361311	-0.22968952	0.12785865	-0.083307415	0.31421974	-0.38366070	0.43983066	-0.27677485	-0.25657919	0.020681348	0.030225115	-0.054705657	0.36499864	0.58036447	-0.081823215	-0.37130988	-0.034568693	-0.19090924	-0.29260656	0.11902851	-0.16930109	-0.31346256	-0.014507288	0.051360629	0.039145239	0.19051328	-0.29416448	-0.25052285	0.082834348	0.079568855	-0.23556772	-0.040923841	0.51428467	0.086852774	-0.079475865	0.31700906	0.33723605	-0.057002556	-0.062421430	-0.16120335	-0.10474511	-0.19037610	-0.071995370	0.13007900
-0.34834799	-0.19165929	-0.24643363	0.47533616	-0.035882566	-0.061837438	-0.30036083	-0.28489742	0.27784830	-0.10762804	0.11084883	0.35917428	-0.012321854	0.18524864	-0.27921480	0.11053511	-0.19059189	-0.15546194	0.17434737	-0.24231149	-0.27552125	-0.17188168	-0.35948166	0.45467040	-0.30578113	0.13317716	0.23811026	-0.29342735	0.41223559	0.071303770	-0.35948476	-0.22764665	0.21969582	-0.11576479	-0.13251421	-0.0083250264	0.15062688	-0.015336690	-0.094144732	0.31371856	0.20594743	0.068223037	-0.20894912	0.23068732	0.32094246	0.095046289	0.25063717	0.16705108	-0.17614530	-0.12032938	-0.062316027	-0.18283574	0.21368711	-0.11205394	-0.29146603	0.28186053	0.48412615	-0.34693047	0.039178431	0.11141948	-0.13916095	0.34216270	-0.23438281	-0.28019759	0.15493578	-0.11589288	0.17346746	-0.19044055	-0.13577472	-0.067460313	0.15348150	-0.23045658	0.23459104	-0.16954191	-0.18064435	-0.31241581	0.41764891	0.39235175	0.32220671	-0.25354117	0.15348426	-0.14137334	-0.15241393	-0.16370831	-0.015127581	0.30615488	-0.22989056	-0.34914151	-0.32570273	-0.31404176	0.038697787	0.10594298	0.22266501	-0.22110756	-0.30380371	-0.11210592	0.34198749	0.34469196	0.074245811	-0.25359234
0.54507554	-0.44999495	-0.27000380	0.22560547	-0.27659139	-0.037522953	0.068787150	0.043506004	-0.058523733	0.37076485	0.22456869	-0.068646915	-0.24442585	0.30744129	-0.26430729	-0.32677665	0.59521359	0.070208043	-0.099253394	-0.26114511	0.0082437750	0.16318034	0.083972782	0.096800983	-0.33288154	0.13575521	0.28973925	-0.20202787	-0.26830080	-0.19146563	0.061384104	-0.33605528	-0.15655442	-0.16160579	-0.29782408	-0.19846106	0.041488044	0.48343709	-0.37424296	0.073309250	-0.051283166	0.36407807	0.16791889	-0.24225067	-0.0028298865	-0.047972437	-0.18668665	0.16562267	-0.33703506	-0.26831159	0.24080582	-0.33856624	0.14716743	0.43424413	0.45444310	-0.14976537	-0.24920300	0.11997623	0.27191916	-0.097437024	-0.26222408	0.46761012	-0.25611609	0.30495474	0.12197077	-0.0024371771	-0.020820374	-0.15192883	-0.016207792	0.0056147175	0.33496651	-0.091848046	0.54125804	-0.014877762	-0.13292891	-0.056043617	0.085501850	-0.25110069	-0.18184362	0.016592614	0.15804450	0.30236503	0.0034197711	-0.32092994	-0.10087187	-0.098883115	-0.013910991	0.29054269	-0.26938426	0.23010169	-0.070545606	-0.25873607	0.23304614	0.36098680	0.073419720	-0.25856230	-0.13648903	-0.051343538	0.42952287	0.41278875
0.32258993	0.22553484	-0.21051840	-0.17836371	-0.30756640	0.42904073	0.27745152	-0.034014508	0.046536345	-0.047936972	-0.27037472	0.34784043	0.12307240	-0.31033447	0.060484901	0.067551665	0.36383650	-0.22328670	0.17538731	-0.23004504	0.42578462	-0.25033557	-0.33702677	0.15549482	-0.22360392	-0.030634668	0.030251278	-0.034748185	0.21811518	0.18756752	0.18816198	0.041823126	0.25437871	0.30076069	0.18102407	-0.21162599	-0.34978971	-0.17451192	0.42781949	-0.36287764	0.28653285	-0.26010311	-0.092196509	-0.052583095	0.13914806	-0.044514123	0.47060701	-0.23049147	0.29906452	-0.28550112	-0.40507662	-0.23335503	0.23956619	-0.10456315	0.21923178	-0.18858734	-0.26436654	-0.077626474	-0.28286663	-0.21842457	0.26490894	0.10105516	-0.17968594	0.10706930	-0.22597076	0.53046936	0.13454096	-0.086991943	-0.14382724	-0.040856145	0.11792476	0.29352382	0.21788202	0.25339323	-0.0021623569	-0.35908002	0.34823146	-0.24735616	-0.29853764	-0.096982010	-0.054437526	0.035181213	0.10334633	0.57060581	0.24453534	-0.030578226	0.085690923	-0.24860895	-0.042504501	-0.018418113	-0.23570980	-0.24902406	-0.23670387	0.062959217	-0.21282607	0.54608381	-0.28636855	0.018278060	-0.17538957	0.47958976
-0.28163385	0.30263630	-0.096766748	0.030416209	0.028480899	-0.18188763	-0.37090093	0.027437247	-0.26954290	-0.19371864	0.089626983	-0.36652139	-0.056002058	-0.26169762	-0.24637891	0.032824911	-0.23714525	-0.24050230	-0.30660269	0.43678188	0.011970785	0.30777416	0.031186605	0.40261802	-0.039347108	0.36930642	0.11409838	0.23947959	-0.16489995	0.12555291	-0.047976617	-0.14552304	-0.017810516	0.24112327	-0.18248640	0.48178270	0.49909106	-0.14066365	-0.27058426	-0.20101815	-0.19116384	0.33818722	0.30251032	0.19136055	0.056442004	-0.086122505	-0.041903093	-0.32486275	0.29329520	0.032631688	0.096180134	0.097125098	0.0052723861	-0.37363291	-0.31450844	0.20354861	0.18405937	0.17909387	0.24605674	-0.24421853	-0.15807797	-0.0056360215	-0.067284554	0.0092623942	-0.28582826	-0.088314600	0.35445514	0.55955964	-0.14275518	-0.14929183	0.40989247	0.055766128	-0.23722279	-0.030747866	-0.31867903	-0.35796154	-0.020764101	-0.24465743	-0.26482591	-0.058968611	-0.037428074	-0.20395002	0.15112984	-0.27346736	-0.24790744	0.55634922	-0.10356406	0.48969373	-0.22167909	-0.34937945	0.17580758	-0.052532315	0.0078980066	-0.26864016	0.38627374	-0.12218539	0.15033238	0.28664961	0.053466123	-0.35014969
-0.38290706	0.14359599	0.0034076215	-0.092189789	-0.29656193	-0.34670341	0.54274154	0.048586681	0.16403669	-0.34688804	0.14574297	0.18456632	-0.24738121	-0.092859410	0.51407146	0.41355562	0.14474361	0.30168635	0.078699253	-0.18786283	0.50707054	-0.26514339	0.42948741	-0.0041137692	0.050094865	-0.088921621	-0.26486033	0.19732967	0.089700580	0.43625125	0.034570567	-0.20794147	-0.21594205	0.043282311	-0.27495688	-0.28452346	0.13166445	-0.18081568	0.38852853	-0.13782126	0.29656684	-0.078812428	-0.069252841	0.65038234	-0.38869902	-0.26712808	-0.26945156	-0.16644342	-0.22224177	0.18622108	0.083550803	0.12732914	-0.23764309	-0.095629893	-0.15117185	-0.28231600	0.0029631504	-0.12590301	-0.32601085	-0.31732991	0.41457671	0.31642893	0.40091380	-0.20908588	-0.027340777	-0.015322372	-0.17603101	0.25887647	-0.060428452	-0.26870203	-0.051503781	0.39343378	-0.25004119	0.50265342	0.11721144	0.42604679	-0.22593701	-0.023089539	-0.099281564	-0.28224126	0.040294547	0.28720379	-0.021817682	0.14650531	-0.21183273	-0.16629915	0.44067150	-0.057595231	0.18314166	-0.056521378	-0.28818649	0.26673245	-0.29667780	-0.13687719	-0.28314704	-0.29360434	-0.34944952	0.34202787	-0.023056235	-0.17462026
-0.30684382	0.21599767	0.23192494	-0.12631217	0.12763102	0.026376624	-0.18963423	-0.15995851	-0.18654554	-0.11409023	0.32165760	-0.15671584	0.18657027	0.19851710	0.27945331	0.079828747	-0.090589479	-0.28350565	-0.24595292	-0.24492344	-0.16857459	0.13323583	0.21714306	0.036874022	0.38703582	-0.17835435	0.38105085	0.55751401	-0.057431687	-0.13955352	-0.16441463	-0.18983501	-0.30319607	0.055312037	-0.22990274	-0.24968050	-0.33214989	-0.024076762	0.13408175	-0.23470947	0.069396697	0.13929164	0.13174322	-0.21946816	-0.16774972	0.23846126	-0.25882223	0.0027567374	0.047042556	0.066813201	0.089395948	-0.37264514	0.15420680	-0.15951067	-0.068746120	0.36084342	0.43287778	0.49224138	-0.19196318	0.21241885	0.027976749	-0.26239905	-0.020813717	0.40197232	-0.032946318	0.037706491	-0.27088255	-0.13018854	-0.15597159	-0.23219047	-0.37521750	0.36360222	-0.11625475	-0.10289095	-0.16335487	0.33496913	-0.14777830	-0.031992279	0.20059480	-0.17505376	0.46157464	-0.27218944	0.024911640	-0.32269984	-0.26265928	-0.22256839	0.29410902	-0.16710281	-0.21075355	0.063511379	0.27918985	-0.20757163	-0.27833647	0.37449458	0.32305360	-0.14099015	0.078551844	-0.083529845	-0.16312154	-0.38899648
0.0046741189	-0.20403001	0.059554365	-0.0052638110	-0.085643396	-0.34799305	-0.43601695	0.30313459	0.068864770	-0.014973496	-0.32644942	-0.26749557	-0.098773040	0.015233776	-0.030029779	-0.025810450	0.12224679	-0.33774698	-0.15355067	0.25580868	-0.43087062	0.20737438	0.068388410	0.15845899	-0.090886392	0.31126443	0.10103828	-0.12004331	-0.34194911	-0.40283993	-0.13151020	0.35031578	-0.19277005	0.10167827	0.52165902	-0.16011679	0.23300403	0.12175897	0.042022169	0.31072560	0.17112857	0.20600130	-0.28587535	0.083036430	0.010501175	-0.15809333	0.16944052	0.080894969	-0.065238170	-0.26608050	0.49732283	0.16962171	-0.17497264	-0.052025747	0.32076320	0.020539418	-0.28572136	-0.29342079	0.018372310	0.49861032	-0.25210387	0.17606865	0.11215342	-0.13002752	-0.17450848	-0.25671473	-0.24871090	-0.16425090	-0.34214410	0.010129111	-0.019171590	0.24406032	-0.21359533	0.36447400	0.38459337	-0.15544215	0.28889745	-0.016623152	0.18640284	0.10806295	-0.24577080	-0.36326724	0.33402571	-0.061262082	0.41529852	0.30532399	-0.25742242	-0.077070117	0.082236722	0.32007909	0.30323491	0.55308717	-0.048019126	-0.35666236	-0.25352177	0.23756562	-0.32624546	-0.0019582300	-0.26761624	0.20553000
-0.048415311	0.14636856	0.063290350	-0.26241219	0.40354523	0.024694778	0.16699259	-0.070568785	0.075665317	-0.062184151	-0.13230006	0.22630028	0.25136727	-0.0056669689	-0.35191044	0.15716849	-0.23032555	0.57487053	0.23154463	-0.39846674	0.027417438	0.21637350	0.19680960	-0.15907730	0.11832963	-0.0027172409	-0.38095972	-0.026931144	-0.019617429	0.22557238	0.24033758	-0.20511548	-0.19618341	-0.21070802	-0.13783166	0.28639314	-0.40417311	0.28319973	0.17087089	-0.25809091	-0.25632155	-0.27573791	-0.39517000	0.24662291	0.20990449	0.48914775	0.098305523	0.13485998	-0.083175816	0.48263052	-0.067495935	0.069699399	0.080345869	0.59517473	0.11837565	0.18919498	0.15064774	-0.29214182	0.28303829	-0.19440046	0.27680355	-0.34191760	-0.12135175	0.16782388	0.54872298	0.16301502	-0.17450233	0.22344190	-0.14783950	-0.052596163	-0.027298966	-0.090396792	-0.14262472	-0.10822218	-0.28196275	0.16648354	-0.34062645	0.046143711	-0.14712349	0.41179469	-0.093232386	-0.42388073	0.26178119	0.18342666	-0.22503167	0.22836892	-0.25452018	-0.41540572	-0.16620837	0.22308560	0.18208973	-0.28055236	0.0012687836	0.23543686	-0.083805203	0.15897438	-0.27944764	0.26279426	0.32925519	-0.031995121
0.16287652	-0.19160153	0.30659598	-0.10877942	-0.11499371	-0.18233871	0.39767194	0.41603944	0.12032169	0.27775404	-0.20703772	-0.31215855	0.24820854	-0.18526393	-0.14057805	0.16432489	-0.049881935	0.023948662	0.019988587	0.33090678	0.017236380	0.12943736	-0.33326080	-0.31872681	-0.23443311	-0.15860142	-0.23143356	-0.20648375	0.14111643	0.34848675	0.45144174	0.59786057	-0.21399683	0.61193544	0.33074206	-0.0065180245	0.11236833	-0.12548965	-0.30075917	-0.19907340	-0.028879385	-0.37611622	0.39091825	0.17768672	-0.10238595	-0.40688291	0.12049448	0.13444491	0.20070648	0.10098194	-0.053238582	0.49690902	-0.31988803	-0.11607334	-0.34846842	-0.22477238	-0.059318617	-0.37728298	0.088929720	0.031817794	0.070781253	-0.21155219	-0.050666548	-0.23811167	0.24524841	-0.11032067	-0.13021812	0.19503184	0.33187017	0.058740053	-0.0047807647	-0.10949747	-0.22867554	-0.31377298	0.27260342	-0.017938595	-0.32332668	0.26460853	-0.029218901	-0.15911254	-0.12645063	-0.023049811	-0.24318306	0.59281069	-0.081881471	-0.31477907	0.38621649	0.16438116	-0.18156116	-0.33921215	0.32536402	-0.27207524	-0.13737240	-0.010366137	-0.045237213	-0.15426728	0.27578071	0.19317681	0.050302513	-0.051201396
